row_id,series_id,year_month,step,p10,p25,p50,p75,p90,target
0_272,0,272,1,2.684296131134033,4.147463798522949,5.714632034301758,7.353828430175781,9.063785552978516,9.0
0_273,0,273,2,2.9270501136779785,4.412072658538818,6.102635383605957,7.887110710144043,9.679896354675293,4.0
0_274,0,274,3,2.827677011489868,4.348031044006348,6.11290168762207,7.978255271911621,9.836718559265137,10.000000953674316
0_275,0,275,4,2.66799259185791,4.306089401245117,6.085912704467773,7.986689567565918,9.981242179870605,10.000000953674316
0_276,0,276,5,3.039327383041382,4.651070594787598,6.5066914558410645,8.476240158081055,10.495330810546875,10.000000953674316
0_277,0,277,6,2.9805290699005127,4.670162200927734,6.512907981872559,8.510812759399414,10.603074073791504,1.0
12_267,12,267,1,0.2677760124206543,1.0649197101593018,1.9438226222991943,2.8456945419311523,3.7586426734924316,3.0
12_268,12,268,2,0.30345356464385986,1.1008186340332031,2.0268983840942383,2.9948482513427734,3.928893804550171,3.0
12_269,12,269,3,0.1942727267742157,1.0067380666732788,1.954380750656128,2.9426543712615967,3.9061224460601807,1.0
12_270,12,270,4,0.3279988765716553,1.1598155498504639,2.107351541519165,3.095855236053467,4.093191146850586,3.0
12_271,12,271,5,0.27047210931777954,1.0887413024902344,2.052863359451294,3.062474250793457,4.057119846343994,5.0
12_272,12,272,6,0.27252161502838135,1.1084811687469482,2.065464496612549,3.0707178115844727,4.08546781539917,3.0
17_268,17,268,1,6.023446559906006,22.263591766357422,40.619293212890625,60.70949172973633,82.34028625488281,63.0
17_269,17,269,2,3.6495397090911865,19.833724975585938,39.53054428100586,61.711181640625,84.59676361083984,44.00000381469727
17_270,17,270,3,0.0,15.378195762634277,35.681732177734375,58.65962219238281,82.80973815917969,84.0
17_271,17,271,4,0.0,14.177114486694336,34.44807434082031,57.68423843383789,82.96891021728516,59.00000381469727
17_272,17,272,5,0.0,13.72545051574707,34.18268585205078,57.984466552734375,83.20584869384766,81.0
17_273,17,273,6,0.0,10.994119644165039,31.131759643554688,55.16859436035156,80.95829772949219,64.9999771118164
22_267,22,267,1,0.0,0.6014677286148071,1.4338315725326538,2.3895516395568848,3.4752542972564697,1.0
22_268,22,268,2,0.4349598288536072,1.1562684774398804,2.0794248580932617,3.1389217376708984,4.26880407333374,-1.1920928244535389e-07
22_269,22,269,3,0.0,0.586243212223053,1.5111943483352661,2.6100220680236816,3.770303249359131,-1.1920928244535389e-07
22_270,22,270,4,0.0,0.14413104951381683,1.030236005783081,2.1169328689575195,3.355443239212036,-1.1920928244535389e-07
22_271,22,271,5,0.0,0.024289093911647797,0.9225861430168152,2.0282392501831055,3.2253785133361816,1.0
22_272,22,272,6,0.0,0.14046110212802887,0.9873254895210266,2.0845885276794434,3.3323278427124023,2.0
24_266,24,266,1,1.2400611639022827,2.4886131286621094,3.8591744899749756,5.370139122009277,6.930037975311279,5.0
24_267,24,267,2,1.1606253385543823,2.4257454872131348,3.893991708755493,5.506811141967773,7.121811389923096,1.0
24_268,24,268,3,1.1470673084259033,2.4413890838623047,3.944063901901245,5.609875679016113,7.290857791900635,5.0
24_269,24,269,4,1.0995275974273682,2.437501907348633,3.9439220428466797,5.617325782775879,7.360714435577393,2.0
24_270,24,270,5,1.1074419021606445,2.4514594078063965,3.9875009059906006,5.702927589416504,7.461513042449951,6.000000476837158
24_271,24,271,6,1.033804178237915,2.412503719329834,3.940666437149048,5.6576666831970215,7.4539713859558105,-1.1920928244535389e-07
43_270,43,270,1,2.957354784011841,4.5284013748168945,6.225885391235352,8.134305953979492,10.316309928894043,10.000000953674316
43_271,43,271,2,2.7181200981140137,4.314854145050049,6.173525333404541,8.329811096191406,10.592060089111328,5.0
43_272,43,272,3,2.7362167835235596,4.436505317687988,6.3944196701049805,8.681071281433105,11.086313247680664,6.000000476837158
43_273,43,273,4,2.2833590507507324,4.1099090576171875,6.126772880554199,8.495087623596191,11.102514266967773,11.0
43_274,43,274,5,1.7021002769470215,3.565876007080078,5.693498611450195,8.197458267211914,10.847580909729004,5.0
43_275,43,275,6,2.399787425994873,4.366857528686523,6.555736541748047,9.083481788635254,11.839713096618652,5.0
