row_id,series_id,year_month,step,p10,p25,p50,p75,p90,target
0_272,0,272,1,2.619520902633667,4.013575077056885,5.655070781707764,7.363528251647949,9.17672634124756,9.0
0_273,0,273,2,2.51443862915039,3.947507381439209,5.5803728103637695,7.3465166091918945,9.066155433654783,4.0
0_274,0,274,3,2.34031081199646,3.801086664199829,5.464834690093994,7.3173747062683105,9.070356369018556,10.000000953674316
0_275,0,275,4,2.296586036682129,3.762182712554932,5.453707695007324,7.238347053527832,9.071981430053713,10.000000953674316
0_276,0,276,5,2.2229573726654053,3.6506288051605225,5.291345596313477,7.031857013702393,8.78935718536377,10.000000953674316
0_277,0,277,6,2.098732709884644,3.5257492065429688,5.162210941314697,6.915352821350098,8.662875175476074,1.0
12_267,12,267,1,-0.0068122697994112,0.966503918170929,2.053858518600464,3.278820037841797,4.646725654602051,3.0
12_268,12,268,2,-0.0094596482813358,0.9575415849685668,2.033536672592163,3.2510006427764893,4.6311354637146,3.0
12_269,12,269,3,-0.0071883467026054,0.9490560293197632,2.0058178901672363,3.252727031707764,4.600607872009277,1.0
12_270,12,270,4,0.0009006739128381,0.9464657306671144,1.9475314617156985,3.2204363346099854,4.54848575592041,3.0
12_271,12,271,5,0.0038968957960605,0.9435522556304932,1.937721967697144,3.188185930252075,4.516869068145752,5.0
12_272,12,272,6,0.0043741487897932,0.9400821924209596,1.929587244987488,3.1862006187438965,4.5108842849731445,3.0
17_268,17,268,1,14.614727020263672,33.54084014892578,52.98377227783203,75.42558288574219,97.62556457519533,63.0
17_269,17,269,2,15.206119537353516,32.94089889526367,50.80423355102539,71.99496459960938,92.10391235351562,44.00000381469727
17_270,17,270,3,15.249696731567385,32.45085144042969,48.719234466552734,70.10137939453125,89.64517974853516,84.0
17_271,17,271,4,10.36379337310791,29.17542839050293,47.005104064941406,67.46633911132812,87.646484375,59.00000381469727
17_272,17,272,5,7.914732933044434,27.37858772277832,46.33566665649414,67.03155517578125,87.68228912353516,81.0
17_273,17,273,6,6.764558792114258,26.147029876708984,45.36400985717773,65.90392303466797,86.4631576538086,64.9999771118164
22_267,22,267,1,-0.0104660186916589,0.3236935436725616,1.2746422290802002,2.468405246734619,3.6897294521331783,1.0
22_268,22,268,2,-0.0092138899490237,0.2439136207103729,1.2291181087493896,2.4412589073181152,3.6695973873138423,-1.1920928244535389e-07
